participant,condition,taskId,T_task_sec,logT_task,N_cmds,N_actuations,n_devices_final,n_colors_required,avg_cmd_time
6,SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,95.70167,4.561235748672379,2,3,3,3,47.850835
6,SR,137e922c-0877-46af-a797-5a32df2edf5d,68.5105438,4.226987657510674,1,3,3,3,68.5105438
6,SR,f548cabb-2a47-4399-a702-f76d5d1336df,113.143517,4.728657074812813,3,6,2,1,37.71450566666667
6,SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,140.626251,4.946105668919115,4,9,3,2,35.15656275
6,SR,c87d383c-41db-4303-8615-9271bbf2465e,56.7141228,4.038023259083671,3,5,2,2,18.9047076
6,SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,47.45549,3.859792219100741,1,1,1,1,47.45549
6,SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,58.6800766,4.072100258659069,1,2,2,1,58.6800766
6,SR,eee4a904-a6ad-4369-970f-b656e1f59f12,55.0016823,4.007363772037417,1,2,2,2,55.0016823
6,P+SR,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,105.866516,4.662179017530055,2,2,1,1,52.933258
6,P+SR,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,72.49237,4.283481314943056,3,5,2,2,24.164123333333333
6,P+SR,bee10050-f98c-456a-a684-4435ee88ef00,129.129791,4.860818030333283,6,13,3,3,21.521631833333334
6,P+SR,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,63.0227737,4.143496148372327,3,10,4,2,21.007591233333333
6,P+SR,c78550a2-290e-4b94-98db-961c2110c668,69.5878754,4.242590348142103,3,10,4,2,23.195958466666667
6,P+SR,40573e58-0087-4bb3-9ed7-d18a24a35b78,204.304108,5.319609609306197,6,34,9,3,34.05068466666667
6,P+SR,7aeefa77-f398-4a26-b615-e50c4d05ba64,71.75282,4.273227157003271,3,5,2,2,23.917606666666668
6,P+SR,79dc7e7b-d1c7-4237-908d-f541b20406d4,39.52762,3.6769996680586643,2,2,1,1,19.76381
6,P+SR,2e919b0d-6d84-4641-a535-930a7ca6c8b7,69.26012,4.237869271574565,4,9,3,3,17.31503
6,P+SR,ae59cd40-20ff-4809-8cbb-87c7cc41665c,67.27969,4.208858408044089,3,10,4,2,22.426563333333334
6,P+SR,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,66.856636,4.202550565637015,3,7,3,1,22.28554533333333
6,P+SR,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,46.1977921,3.8329320069024226,2,8,4,1,23.09889605
6,Pointing,04f5e376-2845-485a-8cb1-c38e3858ff8a,25.5496254,3.2406226550940924,2,6,4,2,12.7748127
6,Pointing,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,35.44967,3.568113944049054,2,3,2,2,17.724835
6,Pointing,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,14.2201748,2.6546617168452524,1,2,2,1,14.2201748
6,Pointing,e0153245-d5d9-449a-87f1-2a35d3239eef,40.6091537,3.7039935017864005,2,9,6,2,20.30457685
6,Pointing,fd995852-c28d-49e9-97b5-9774af3241c3,32.5480728,3.482718159528481,3,12,6,3,10.8493576
6,Pointing,b594ae95-d981-4868-ae48-3f63eb87087a,25.1693439,3.2256267420613547,2,6,4,2,12.58467195
6,Pointing,e81806f6-a4f2-4336-b77b-3407e101bc18,25.0694637,3.2216505198392738,2,4,2,2,12.53473185
6,Pointing,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,13.2182283,2.5815968088010552,1,1,1,1,13.2182283
6,Pointing,7612d934-759d-4a55-9a58-ef65940b7162,29.6468468,3.3893557724022783,3,6,3,3,9.882282266666666
6,Pointing,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,33.61142,3.514865890175093,2,6,4,2,16.80571
6,Pointing,3bc363f5-3c91-4c51-8139-93034b21f3a9,11.947752,2.4805431435264564,1,1,1,1,11.947752
6,Pointing,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,39.8647728,3.6854930467033,3,3,3,1,13.2882576
6,Label,1a84f2f7-1739-41af-94ae-9a3c6677e61d,68.49287,4.22672965225945,1,3,3,2,68.49287
6,Label,9e93766e-b621-4d6e-9927-173ac982bf3a,44.439888,3.7941374445162284,1,2,2,2,44.439888
6,Label,386be10f-0686-4118-928d-b57f06593b2f,146.660385,4.988119607781531,2,6,3,2,73.3301925
6,Label,4fd86244-384f-4a69-adc8-6fd13c16422c,92.3770752,4.5258788439686715,1,3,3,3,92.3770752
6,Label,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.629797,3.454099619339327,1,1,1,1,31.629797
6,Label,25c3ccdb-26c7-4109-bcfe-730434f9caa9,43.12894,3.764194233497082,1,2,2,1,43.12894
6,Label,19e8d0a8-02bf-4644-9732-e4190e13825e,47.99373,3.8710703773757027,1,4,4,2,47.99373
6,Label,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,104.701675,4.651115115838303,2,5,4,2,52.3508375
6,Label,95479aa7-9c98-49e4-817e-727302518dae,24.7543964,3.2090031055631787,1,3,3,1,24.7543964
6,Label,4f145d76-f69f-4547-90a7-56281733ca5b,35.0686569,3.557307765728378,1,2,2,2,35.0686569
6,Label,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,102.774185,4.632534202808447,2,9,6,2,51.3870925
6,Label,fcee09b7-efa4-4e87-956e-553ee7bb3648,20.05771,2.9986136184899053,1,2,2,1,20.05771
7,SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,252.737854,5.532352801355181,5,23,6,2,50.5475708
7,SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,49.6049728,3.904091086769894,1,4,4,3,49.6049728
7,SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,29.2477646,3.3758031468257843,2,3,2,2,14.6238823
7,SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,17.3969555,2.8562952196468583,1,1,1,1,17.3969555
7,SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,117.841454,4.76934011084268,6,19,3,3,19.640242333333333
7,SR,137e922c-0877-46af-a797-5a32df2edf5d,127.0778,4.844799497321969,4,14,1,3,31.76945
7,SR,f548cabb-2a47-4399-a702-f76d5d1336df,29.2013187,3.3742138692134147,2,3,2,1,14.60065935
7,SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,55.4495,4.01547269662317,3,6,3,2,18.483166666666666
7,SR,c87d383c-41db-4303-8615-9271bbf2465e,39.1232948,3.6667180645239523,2,3,2,2,19.5616474
7,SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,47.3660851,3.8579064683863122,1,1,1,1,47.3660851
7,SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,183.3817,5.211569772946328,5,13,2,1,36.676339999999996
7,SR,eee4a904-a6ad-4369-970f-b656e1f59f12,67.14068,4.206790119591157,2,3,2,2,33.57034
7,P+SR,386be10f-0686-4118-928d-b57f06593b2f,69.14421,4.2361943235856065,1,3,3,2,69.14421
7,P+SR,19e8d0a8-02bf-4644-9732-e4190e13825e,57.39999,4.0500441291094775,2,6,4,2,28.699995
7,P+SR,95479aa7-9c98-49e4-817e-727302518dae,27.45103,3.3124036900202483,1,3,3,1,27.45103
7,P+SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,22.7298241,3.1236778991631486,1,2,2,1,22.7298241
7,P+SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,32.30564,3.4752418279886306,1,2,2,1,32.30564
7,P+SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,38.5675621,3.6524115630666594,1,4,4,2,38.5675621
7,P+SR,9e93766e-b621-4d6e-9927-173ac982bf3a,22.8067684,3.1270573515554108,1,2,2,2,22.8067684
7,P+SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,14.4317732,2.6694322481191795,1,1,1,1,14.4317732
7,P+SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,36.5902023,3.599780507848846,1,3,3,2,36.5902023
7,P+SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,50.97749,3.931384162741772,1,6,6,2,50.97749
7,P+SR,4f145d76-f69f-4547-90a7-56281733ca5b,23.5899487,3.1608207187669435,1,2,2,2,23.5899487
7,P+SR,4fd86244-384f-4a69-adc8-6fd13c16422c,55.8498154,4.022666220227742,1,3,3,3,55.8498154
7,Pointing,bee10050-f98c-456a-a684-4435ee88ef00,104.329895,4.647557946057441,3,6,3,3,34.77663166666667
7,Pointing,7aeefa77-f398-4a26-b615-e50c4d05ba64,43.4613,3.7718708869441886,2,3,2,2,21.73065
7,Pointing,2e919b0d-6d84-4641-a535-930a7ca6c8b7,59.4670753,4.085422803090961,3,6,3,3,19.82235843333333
7,Pointing,40573e58-0087-4bb3-9ed7-d18a24a35b78,46.7211761,3.8441975115764153,3,18,9,3,15.573725366666666
7,Pointing,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,24.1421928,3.183961048329393,1,4,4,1,24.1421928
7,Pointing,79dc7e7b-d1c7-4237-908d-f541b20406d4,24.7006454,3.2068293728472166,1,1,1,1,24.7006454
7,Pointing,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,51.4115868,3.9398635711814327,2,3,2,2,25.7057934
7,Pointing,c78550a2-290e-4b94-98db-961c2110c668,47.513176,3.861007062048933,2,6,4,2,23.756588
7,Pointing,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,25.55293,3.2407519871785153,1,1,1,1,25.55293
7,Pointing,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,26.4535789,3.2753914572795337,1,3,3,1,26.4535789
7,Pointing,ae59cd40-20ff-4809-8cbb-87c7cc41665c,40.4930534,3.7011304384134323,2,6,4,2,20.2465267
7,Pointing,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,25.9880733,3.25763771354686,2,6,4,2,12.99403665
7,Label,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,46.90889,3.848207209728284,1,2,2,1,46.90889
7,Label,e81806f6-a4f2-4336-b77b-3407e101bc18,160.729523,5.079722970866822,6,17,3,2,26.788253833333332
7,Label,7612d934-759d-4a55-9a58-ef65940b7162,142.926453,4.962330183269429,6,8,3,3,23.821075500000003
7,Label,b594ae95-d981-4868-ae48-3f63eb87087a,121.681946,4.801410640591071,3,10,4,2,40.560648666666665
7,Label,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,34.2855263,3.53472329135498,1,3,3,1,34.2855263
7,Label,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,131.107544,4.876017932973719,2,1,1,1,65.553772
7,Label,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,101.180344,4.61690450873941,4,7,2,2,25.295086
7,Label,fd995852-c28d-49e9-97b5-9774af3241c3,74.440506,4.310000229171689,4,17,6,3,18.6101265
7,Label,04f5e376-2845-485a-8cb1-c38e3858ff8a,62.309,4.132105877639031,2,6,4,2,31.1545
7,Label,3bc363f5-3c91-4c51-8139-93034b21f3a9,24.516058,3.199328331422612,1,1,1,1,24.516058
7,Label,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,161.937286,5.087209136823964,6,13,4,2,26.989547666666667
7,Label,e0153245-d5d9-449a-87f1-2a35d3239eef,47.9156532,3.8694422401769772,2,9,6,2,23.9578266
8,SR,1a84f2f7-1739-41af-94ae-9a3c6677e61d,45.16423,3.8103054018568985,1,3,3,2,45.16423
8,SR,386be10f-0686-4118-928d-b57f06593b2f,64.8200455,4.1716148996569995,1,3,3,2,64.8200455
8,SR,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,31.4507217,3.44842193041893,1,1,1,1,31.4507217
8,SR,25c3ccdb-26c7-4109-bcfe-730434f9caa9,138.361084,4.929866818672565,1,2,2,1,138.361084
8,SR,4fd86244-384f-4a69-adc8-6fd13c16422c,315.609283,5.754505002354097,5,9,3,3,63.1218566
8,SR,19e8d0a8-02bf-4644-9732-e4190e13825e,179.995285,5.192930656102686,2,6,4,2,89.9976425
8,SR,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,75.55589,4.3248726472947245,2,9,6,2,37.777945
8,SR,95479aa7-9c98-49e4-817e-727302518dae,39.4660149,3.675439919287324,1,3,3,1,39.4660149
8,SR,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,60.8645325,4.108650615898848,1,4,4,2,60.8645325
8,SR,4f145d76-f69f-4547-90a7-56281733ca5b,59.1780777,4.080551164186984,2,3,2,2,29.58903885
8,SR,fcee09b7-efa4-4e87-956e-553ee7bb3648,31.0892982,3.4368636506412304,1,2,2,1,31.0892982
8,SR,9e93766e-b621-4d6e-9927-173ac982bf3a,60.6839523,4.105679285846383,2,3,2,2,30.34197615
8,P+SR,eee4a904-a6ad-4369-970f-b656e1f59f12,158.698776,5.067007914837214,3,4,2,2,52.899592000000005
8,P+SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,48.79654,3.887659408706117,1,3,3,3,48.79654
8,P+SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,61.9143677,4.125752264226964,2,9,6,2,30.95718385
8,P+SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,81.96752,4.406323071235917,2,5,3,2,40.98376
8,P+SR,137e922c-0877-46af-a797-5a32df2edf5d,32.07225,3.467991170271162,1,3,3,3,32.07225
8,P+SR,c87d383c-41db-4303-8615-9271bbf2465e,53.48729,3.979444055584258,2,3,2,2,26.743645
8,P+SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,40.8980942,3.7110834653860847,2,2,1,1,20.4490471
8,P+SR,f548cabb-2a47-4399-a702-f76d5d1336df,19.4952488,2.970170784599854,1,2,2,1,19.4952488
8,P+SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,45.6143761,3.820222932185539,2,3,2,2,22.80718805
8,P+SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,21.4651775,3.0664319709178987,1,1,1,1,21.4651775
8,P+SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,42.99614,3.761110344222364,3,7,4,3,14.332046666666665
8,P+SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,20.171423,3.0042668997998243,1,2,2,1,20.171423
8,Pointing,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,46.7096634,3.843951068322349,2,3,2,2,23.3548317
8,Pointing,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,42.64353,3.7528755625473305,2,6,4,2,21.321765
8,Pointing,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,40.1815338,3.693407531878717,1,1,1,1,40.1815338
8,Pointing,2e919b0d-6d84-4641-a535-930a7ca6c8b7,75.27791,4.3211867318736585,3,6,3,3,25.092636666666667
8,Pointing,7aeefa77-f398-4a26-b615-e50c4d05ba64,31.8046284,3.4596118263649807,2,3,2,2,15.9023142
8,Pointing,79dc7e7b-d1c7-4237-908d-f541b20406d4,48.5620728,3.8828428311779764,1,1,1,1,48.5620728
8,Pointing,ae59cd40-20ff-4809-8cbb-87c7cc41665c,71.38476,4.268084401184681,3,9,4,2,23.79492
8,Pointing,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,50.9648132,3.9311354573531863,1,3,3,1,50.9648132
8,Pointing,c78550a2-290e-4b94-98db-961c2110c668,43.31068,3.768399255865228,2,6,4,2,21.65534
8,Pointing,40573e58-0087-4bb3-9ed7-d18a24a35b78,56.8682556,4.040737287382469,3,18,9,3,18.9560852
8,Pointing,bee10050-f98c-456a-a684-4435ee88ef00,50.5785,3.9235265848115612,3,6,3,3,16.8595
8,Pointing,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,20.8774147,3.0386679382986657,1,4,4,1,20.8774147
8,Label,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,122.797,4.8105325854471985,1,2,2,2,122.797
8,Label,e0153245-d5d9-449a-87f1-2a35d3239eef,93.0337448,4.532962274651918,1,6,6,2,93.0337448
8,Label,04f5e376-2845-485a-8cb1-c38e3858ff8a,75.03242,4.317920286802656,1,4,4,2,75.03242
8,Label,7612d934-759d-4a55-9a58-ef65940b7162,42.6820564,3.7537786070910277,1,3,3,3,42.6820564
8,Label,e81806f6-a4f2-4336-b77b-3407e101bc18,29.4217758,3.3817350736507983,1,3,3,2,29.4217758
8,Label,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,49.8661346,3.9093421070292482,2,2,1,1,24.9330673
8,Label,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,243.349426,5.494498377534129,2,8,4,2,121.674713
8,Label,3bc363f5-3c91-4c51-8139-93034b21f3a9,54.5144424,3.998465664728524,1,1,1,1,54.5144424
8,Label,fd995852-c28d-49e9-97b5-9774af3241c3,53.2293167,3.9746093103560787,1,6,6,3,53.2293167
8,Label,b594ae95-d981-4868-ae48-3f63eb87087a,36.5474358,3.5986110277839916,1,4,4,2,36.5474358
8,Label,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,41.1132,3.716329237822036,2,4,2,1,20.5566
8,Label,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,28.80195,3.360443093183128,1,3,3,1,28.80195
9,SR,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,159.329269,5.070972935129801,3,8,1,1,53.10975633333334
9,SR,bee10050-f98c-456a-a684-4435ee88ef00,351.6704,5.86269437329945,4,7,3,3,87.9176
9,SR,c78550a2-290e-4b94-98db-961c2110c668,395.7755,5.980847131303115,11,32,4,2,35.97959090909091
9,SR,40573e58-0087-4bb3-9ed7-d18a24a35b78,144.659119,4.974380071260187,5,32,9,3,28.9318238
9,SR,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,104.3104,4.647371069403948,4,14,5,2,26.0776
9,SR,7aeefa77-f398-4a26-b615-e50c4d05ba64,102.436752,4.6292455544639655,5,12,3,2,20.4873504
9,SR,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,110.946716,4.709050050022115,5,22,11,1,22.1893432
9,SR,2e919b0d-6d84-4641-a535-930a7ca6c8b7,36.4796829,3.5967554727341406,1,3,3,3,36.4796829
9,SR,79dc7e7b-d1c7-4237-908d-f541b20406d4,26.81619,3.2890058095967674,1,1,1,1,26.81619
9,SR,ae59cd40-20ff-4809-8cbb-87c7cc41665c,155.410263,5.046068478223882,5,27,7,2,31.082052599999997
9,SR,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,213.239731,5.362417030464363,7,18,3,1,30.462818714285714
9,SR,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,173.94133,5.158718058447207,5,14,3,2,34.788266
9,P+SR,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,27.42026,3.3112821562190455,1,1,1,1,27.42026
9,P+SR,f548cabb-2a47-4399-a702-f76d5d1336df,19.7946453,2.9854114617312226,1,2,2,1,19.7946453
9,P+SR,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,49.74113,3.906832156251504,2,6,4,3,24.870565
9,P+SR,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,13.491334,2.6020475533957956,1,1,1,1,13.491334
9,P+SR,c87d383c-41db-4303-8615-9271bbf2465e,33.7986336,3.520420375636316,1,2,2,2,33.7986336
9,P+SR,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,21.8501186,3.084206349444488,1,2,2,1,21.8501186
9,P+SR,81c1a60b-c8ac-4a16-b831-1df68863e61e,56.55554,4.035223164165149,1,3,3,2,56.55554
9,P+SR,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,48.7410965,3.886522544866454,1,2,2,2,48.7410965
9,P+SR,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,114.323349,4.739030828154035,5,19,5,3,22.864669799999998
9,P+SR,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,40.5930939,3.703597951153652,1,6,6,2,40.5930939
9,P+SR,eee4a904-a6ad-4369-970f-b656e1f59f12,23.0844669,3.1391599627748277,1,2,2,2,23.0844669
9,P+SR,137e922c-0877-46af-a797-5a32df2edf5d,39.00844,3.663778032972735,1,3,3,3,39.00844
9,Pointing,b594ae95-d981-4868-ae48-3f63eb87087a,31.2441826,3.4418332020530826,4,10,4,2,7.81104565
9,Pointing,3bc363f5-3c91-4c51-8139-93034b21f3a9,12.635026,2.536472798614059,1,1,1,1,12.635026
9,Pointing,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,17.8195152,2.880294216285385,1,2,2,1,17.8195152
9,Pointing,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,35.717617,3.5756440404569974,2,6,4,2,17.8588085
9,Pointing,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,12.2429934,2.504953806008075,1,1,1,1,12.2429934
9,Pointing,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,26.3888836,3.2729428457174037,1,3,3,1,26.3888836
9,Pointing,7612d934-759d-4a55-9a58-ef65940b7162,35.2758636,3.563198979366911,3,6,3,3,11.7586212
9,Pointing,fd995852-c28d-49e9-97b5-9774af3241c3,33.58145,3.5139738311817075,3,12,6,3,11.193816666666665
9,Pointing,e0153245-d5d9-449a-87f1-2a35d3239eef,42.35805,3.7461584856792745,2,9,6,2,21.179025
9,Pointing,04f5e376-2845-485a-8cb1-c38e3858ff8a,24.6296539,3.2039511600645736,2,6,4,2,12.31482695
9,Pointing,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,37.9173622,3.6354091127309696,2,3,2,2,18.9586811
9,Pointing,e81806f6-a4f2-4336-b77b-3407e101bc18,22.5480118,3.1156468935472033,2,5,3,2,11.2740059
9,Label,25c3ccdb-26c7-4109-bcfe-730434f9caa9,37.41612,3.6221016276025346,1,2,2,1,37.41612
9,Label,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,88.3055344,4.4808027828824715,3,13,5,2,29.435178133333334
9,Label,386be10f-0686-4118-928d-b57f06593b2f,128.361908,4.854853680574934,4,10,3,2,32.090477
9,Label,4f145d76-f69f-4547-90a7-56281733ca5b,26.33249,3.2708035379696345,1,2,2,2,26.33249
9,Label,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,93.27891,4.535594037285196,3,8,4,2,31.092969999999998
9,Label,fcee09b7-efa4-4e87-956e-553ee7bb3648,41.617527,3.728521400651362,1,2,2,1,41.617527
9,Label,95479aa7-9c98-49e4-817e-727302518dae,29.3057785,3.3777847150080578,1,3,3,1,29.3057785
9,Label,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,16.0726452,2.7771187710572933,1,1,1,1,16.0726452
9,Label,4fd86244-384f-4a69-adc8-6fd13c16422c,62.9754257,4.1427445820411535,1,3,3,3,62.9754257
9,Label,1a84f2f7-1739-41af-94ae-9a3c6677e61d,33.3468628,3.5069636989713526,1,3,3,2,33.3468628
9,Label,9e93766e-b621-4d6e-9927-173ac982bf3a,22.10216,3.0956753413042644,1,2,2,2,22.10216
9,Label,19e8d0a8-02bf-4644-9732-e4190e13825e,75.90541,4.329487959858794,2,8,4,2,37.952705
