participant,condition,file,taskId,finalId,T_task_sec,N_cmds,n_devices_required,n_colors_required,device_arrange_id
23,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,089e2a50-0f23-4e03-bc92-6215cc73fbf7,122.4727,2,3,,
23,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,470e25d6-3f2a-4eec-a7b1-05f9e59ff7c4,131.122025,3,5,,
23,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,16f82f04-4451-4401-b02d-a206037d6055,67.78898,2,3,,
23,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,c726ae96-a92d-4947-ad46-b31d6ce3ab42,146.6469,3,3,,
23,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,67b9e407-97b6-4137-95e7-0751727a6ffe,46.90642,1,2,,
23,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,86da8b1b-5f57-45e8-bfaa-dd55b557409a,51.769104,1,6,,
23,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,c0e7baff-ccbc-4cf0-a820-2f88089d56b5,157.956284,3,6,,
23,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,860bffc3-0f99-448a-a570-6cd963c2bd54,82.95398,3,3,,
23,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,abcb78c6-61c2-4179-8cce-627e42d7fc49,38.8996773,2,6,,
23,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,15cf93ff-f679-483b-86fc-1c54254aa78c,33.3610725,2,2,,
23,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,94c0cf54-36e6-482c-89ad-c41b3881b7ce,26.06476,1,1,,
23,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,2dd11d4e-b37e-4c7e-a6a8-a8742948392f,24.4777584,1,2,,
23,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,a60fa8f8-d723-4358-9988-93035f71bdb9,56.78997,4,4,,
23,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,de2ae45a-df0e-405f-8103-a1e0841c9141,35.73083,2,3,,
23,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,2c1ce37d-7c29-4b3b-a02e-f59635c6a68e,12.859952,1,1,,
23,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,a5e8f5ed-fde4-4635-8c35-3407c746dde5,72.33747,3,3,,
23,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,86174392-1b1e-42f9-ae02-43c590c9aa2c,42.3185959,2,2,,
23,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,49c75caa-dadc-46d1-a8e2-30dbf6c43ff2,14.9945107,1,2,,
23,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,3680f2a4-24b3-4a87-93a0-00260dbd4bd5,28.64488,2,2,,
23,P+SR,2_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,8635b830-2132-4129-beed-a1888915dfcd,93.6957855,2,3,,
23,P+SR,2_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,06018edc-3ddf-4af0-8542-bced34a7b10a,32.7495079,1,4,,
23,P+SR,2_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,01dd2c05-423f-49ca-90c9-1ae55221d294,97.28555,3,6,,
23,P+SR,2_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,20a18a09-53a4-4736-b07d-6e9aff5fe461,62.5843544,1,4,,
23,P+SR,2_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,948c8121-2412-4b9d-8db0-c688d44ab53a,56.88495,1,3,,
23,P+SR,2_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,0b87f943-484c-48ec-b972-02d7cc46329a,14.227684,1,2,,
23,P+SR,2_C.json,7612d934-759d-4a55-9a58-ef65940b7162,2f381937-eab7-4bfc-b4ae-d9b958b5e85c,33.16876,1,3,,
23,P+SR,2_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,a5a23832-6ca9-4330-85cf-e234e78b6f4a,66.583374,1,4,,
23,P+SR,2_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,db405131-1bab-4983-acb2-774967dc3024,45.38237,1,6,,
23,P+SR,2_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,844c5907-2306-4a39-9341-c2d70d855b83,32.4090424,1,2,,
23,P+SR,2_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,f3be5e91-3149-4697-972a-d5252d5f85d7,12.0419779,1,1,,
23,P+SR,2_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,0508abcf-0ae7-46f2-afc3-1ccd3c8c4768,24.2640228,1,1,,
23,SR,1_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,9d389090-fc24-45b5-85b2-5067aaeeea95,84.98539,2,3,,
23,SR,1_B.json,386be10f-0686-4118-928d-b57f06593b2f,34934ca6-1a7e-4311-895d-73df84ec48e1,32.9234,1,3,,
23,SR,1_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,d018ab73-cd72-43ec-8789-f48995810cfd,65.05295,3,2,,
23,SR,1_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,a321730e-902d-4211-a3fc-58875bdebc39,29.3557663,1,2,,
23,SR,1_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,110adca3-2f6c-40db-9d8e-8c850a012ba4,68.61888,2,3,,
23,SR,1_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,e59a3a78-c60c-402e-9e96-ec0b3b89fec0,137.282959,2,6,,
23,SR,1_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,c7ff8433-15ea-433b-8350-3e1ea06c9f9d,49.79069,1,9,,
23,SR,1_B.json,95479aa7-9c98-49e4-817e-727302518dae,0683cdf9-1da1-4af4-b805-638a9487ddd7,122.479095,3,5,,
23,SR,1_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,1916991c-cfc0-4ff1-92cc-91d94ccd0c2f,157.764557,2,5,,
23,SR,1_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,ab73086a-39d7-4b30-82ef-ae06d6e27e30,57.1945839,2,2,,
23,SR,1_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,a24bbd56-0ae6-4292-a675-3b6c8d655491,30.2077465,1,2,,
23,SR,1_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,a4a35449-2e2a-4bd7-8bad-7592b96fd47b,38.3513145,2,2,,
24,Label,4_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,d6198e2b-5aa9-47b0-b224-61d66629c882,0.0,3,6,,
24,Label,4_D.json,bee10050-f98c-456a-a684-4435ee88ef00,4c34add5-be14-415d-a4c7-97570158f842,149.521469,1,3,,
24,Label,4_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,dcd6ca02-d415-41d3-8b10-7118c747ccda,102.074295,1,3,,
24,Label,4_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,e0496f7a-42b3-432a-ac81-462c0bedfa90,132.495956,3,4,,
24,Label,4_D.json,c78550a2-290e-4b94-98db-961c2110c668,acb424d5-1ea2-4b9c-b671-d8be5eac2368,32.3237534,1,2,,
24,Label,4_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,4cbee07f-a05f-48d1-9c04-33184b713fbd,37.61232,1,1,,
24,Label,4_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,c670dd2a-e485-4c78-8b9d-858e612187ed,81.24341,1,2,,
24,Label,4_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,64787a68-79e4-424e-9e05-d4e039263a90,25.8721581,1,1,,
24,Label,4_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,d398343c-4546-41cf-ad84-68ee29e37df2,24.8348179,1,3,,
24,Label,4_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,eed3e086-7ba8-4fb7-b9f7-fe3e8ca3de86,45.4833832,1,2,,
24,Label,4_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,a8713bba-4063-4e34-a7fb-6fe9d052fca5,83.05845,1,3,,
24,Label,4_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,a8ac2b85-bef7-40da-b3f9-50f632c8970f,103.48716,1,9,,
24,P+SR,2_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,3aa18c55-4640-4577-aa9d-0fb4093c53d2,83.64572,2,3,,
24,P+SR,2_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,ebcdb772-f561-4e8e-8ddf-58079e376def,67.28252,3,4,,
24,P+SR,2_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,a5053629-2020-4298-831a-9b3e62f561e5,65.9115753,2,3,,
24,P+SR,2_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,a09522f3-e710-43d2-8b4c-95766bfacae8,41.772686,1,2,,
24,P+SR,2_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,b66cba8b-8e69-4780-88bf-c8aace2583a5,54.45838,1,2,,
24,P+SR,2_A.json,c87d383c-41db-4303-8615-9271bbf2465e,2b959b89-a335-4398-a827-2abc15cdc8d9,32.4561157,1,2,,
24,P+SR,2_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,96c58380-d569-45b3-9f08-c2fce96b8096,34.341156,1,2,,
24,P+SR,2_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,08417190-eadd-449c-9ef9-d7872cef1c81,145.170319,1,2,,
24,P+SR,2_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,95a75e59-7f49-45fa-ac91-5e0c990e633b,25.1159878,1,2,,
24,P+SR,2_A.json,137e922c-0877-46af-a797-5a32df2edf5d,2a13038e-1465-4b01-9e8b-fbc786ff8dd7,42.18146,1,3,,
24,P+SR,2_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,9f7b4b2c-d879-41e4-8a57-bd0d62f114d8,25.88497,1,1,,
24,P+SR,2_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,f929d503-521f-4fbf-9ab7-cff777b9ae50,18.1903648,1,1,,
24,Pointing,3_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,1ef0f396-927d-4810-bbe1-9c68403c6f88,148.9125,2,1,,
24,Pointing,3_B.json,386be10f-0686-4118-928d-b57f06593b2f,2544d061-5617-49ad-a21e-39b7da2adbf8,32.1639061,3,3,,
24,Pointing,3_B.json,95479aa7-9c98-49e4-817e-727302518dae,f5d7c22e-5d0e-46ee-9861-f98b5f8eb145,38.69888,1,3,,
24,Pointing,3_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,be8932fa-48bf-4d44-a570-a44e86bd299f,57.27354,2,2,,
24,Pointing,3_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,385bea61-d140-4683-b81c-d38333b10e40,19.08485,1,1,,
24,Pointing,3_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,dc1af3d9-4d88-4a69-b823-9b7fc10d389c,23.3152161,1,4,,
24,Pointing,3_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,5646dad8-3cd2-4442-b0ac-04ccf9e0e036,59.0574646,2,2,,
24,Pointing,3_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,3fdedf2e-17e4-4f70-96ea-2d5e2890eaac,24.3890076,2,3,,
24,Pointing,3_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,c60bb351-aa86-4e3d-9316-76d329455351,23.5549126,2,6,,
24,Pointing,3_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,2d78dedc-b025-4f19-a7af-60a02f32a1f6,21.2347031,2,4,,
24,Pointing,3_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,f8d4c720-1483-43ba-ac10-a5be9609bc38,22.6762714,2,2,,
24,Pointing,3_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,aaa5804d-df21-43c7-a8fe-6b348d414a6e,20.0055313,1,2,,
24,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,fababbc8-01d8-4dc4-aee0-e4f57e68cbb7,94.50547,1,4,,
24,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,577ac869-2cb5-4e6c-911d-17c99a70282f,51.6802,1,2,,
24,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,853b2704-b6b5-4e80-b847-b51acc8a94d4,87.47345,1,6,,
24,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,4ab2b8ce-3b40-4b7a-96b1-0d12a13b68d0,78.7637253,1,4,,
24,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,33b17eaa-5392-485e-a99e-8dfee9012d1a,41.2624741,1,6,,
24,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,5c1ebef6-0e59-4c53-b7d8-7070516837c9,80.30552,1,5,,
24,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,2f1e696b-811a-4b5d-acdd-ff0c4609ac74,27.2422543,1,1,,
24,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,e5a7634c-ac88-4205-ad2e-c0eff955345f,43.1488457,1,2,,
24,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,a1406356-109d-4506-8adb-fcc268fb0e38,26.3137817,1,1,,
24,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,ff3144a4-6dbb-4905-a07a-ea864b8c7c5b,59.5345879,1,4,,
24,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,4a35531f-0596-46ee-8389-74188c1a6fe6,30.9871178,1,3,,
24,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,dfcde3f4-29ae-43a7-b762-036d5016cb2a,31.5556183,1,2,,
3,P+SR,2_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,0ae39357-1443-4563-885b-09855d4219f0,40.396904,1,1,,
3,P+SR,2_D.json,c78550a2-290e-4b94-98db-961c2110c668,aa193d44-ec03-44f9-b77a-bfb59ca9d8e8,53.3739433,1,4,,
3,P+SR,2_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,6330793c-208b-4128-a408-9d95a47bd5ad,45.8651466,1,2,,
3,P+SR,2_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,d702faf1-068e-4932-bb16-5af6c9cf4131,35.3795471,1,2,,
3,P+SR,2_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,b3623c7d-09fa-443d-8d73-58a75355a3d8,28.113039,1,4,,
3,P+SR,2_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,2fa7916c-a185-4e30-ad14-cada26f9ec55,23.7397385,1,3,,
3,P+SR,2_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,619ff820-dc2d-4bca-ab81-66adfa1f34e9,42.09797,1,4,,
3,P+SR,2_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,e16c7f9f-31fb-4438-98c8-8d3a16f321f7,33.8355,1,4,,
3,P+SR,2_D.json,bee10050-f98c-456a-a684-4435ee88ef00,9ce06033-7c99-4166-8d8a-2da9ed26f02e,37.5562553,1,3,,
3,P+SR,2_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,27b6ad12-d280-418e-a388-8d08e105bab3,124.606018,1,1,,
3,P+SR,2_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,e8a57108-6c3a-4aba-893f-3ebfa85c8d6a,36.78621,1,3,,
3,P+SR,2_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,6406bc57-a6b6-4154-9242-1681993b2114,52.7560959,1,9,,
3,Label,4_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,4bd0d1ab-2224-4880-aadb-888a49c6e072,106.158676,5,3,,
3,Label,4_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,7379cb63-24f2-4292-b8ad-a4cffaa53feb,134.414566,5,3,,
3,Label,4_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,9df02e26-2cb0-482e-b0a8-2be84482fbbf,51.55732,3,2,,
3,Label,4_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,b943a5bb-477f-49f2-b0d2-0b98a6621254,43.10014,2,4,,
3,Label,4_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,10378060-bb5a-4b0c-bac0-7e2645498a7b,36.4059448,1,2,,
3,Label,4_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,a89f4aaa-7aae-4369-a19e-6eb2f24e97e9,62.31572,3,6,,
3,Label,4_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,435e92d0-888e-4f6e-92e6-b90decccfe79,145.9042,5,3,,
3,Label,4_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,33ec3f30-4266-4bbb-93ba-0a250ae9bab5,73.0436,3,3,,
3,Label,4_B.json,386be10f-0686-4118-928d-b57f06593b2f,ede22e92-af17-4459-8cef-184be9487a43,83.9272,2,3,,
3,Label,4_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,54339f26-d2e3-48f7-9520-5019cda4993e,117.433311,5,4,,
3,Label,4_B.json,95479aa7-9c98-49e4-817e-727302518dae,a0cd1a78-1d5c-4468-b5c9-709036d46553,44.881424,2,4,,
3,Label,4_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,fa7770cb-2475-47b1-a0ec-b005ef9e7f24,54.1421776,2,4,,
3,SR,1_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,a5a9d6c7-fbd0-4bc8-82b7-514d660dad42,74.23094,1,4,,
3,SR,1_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,d53ea6dd-cb6f-4526-ad3e-a1ab86c26534,267.9742,4,6,,
3,SR,1_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,5d7bab23-43e8-4c89-a349-6a4adacdc86e,99.01288,2,4,,
3,SR,1_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,46c1d0a5-72e6-474b-866e-b2f036c92128,95.2831955,2,6,,
3,SR,1_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,8394f549-0cb6-4e2c-bdba-daed471466ef,266.220917,5,5,,
3,SR,1_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,9d4039a4-c666-4fe4-8c7a-7c1620c6f374,96.19136,4,5,,
3,SR,1_C.json,7612d934-759d-4a55-9a58-ef65940b7162,9cb61ae0-ef9b-448c-a70d-115bd2c91c28,217.160126,4,7,,
3,SR,1_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,4f0951a8-88ec-4104-a2ac-e05b1080e1ea,26.4541531,1,1,,
3,SR,1_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,71ba3fa9-1b1b-42b7-8f97-1c3881c46042,353.365784,12,5,,
3,SR,1_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,cf973f09-0720-4cfe-892b-1a6e7a5ccfd7,41.8973579,1,3,,
3,SR,1_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,5de51fde-7be6-429e-8867-d9037795e67e,138.36145,3,2,,
3,SR,1_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,869474e5-11e7-4491-bd4b-d0076f46a28a,24.0057144,1,2,,
3,Pointing,3_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,6ae20c14-138c-4705-a620-e4aee28dfb47,110.379768,2,6,,
3,Pointing,3_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,fb9325aa-1f3f-47d2-b53e-b7404cd7a19c,63.75793,2,2,,
3,Pointing,3_A.json,eee4a904-a6ad-4369-970f-b656e1f59f12,faf66844-e676-4cd4-be07-3aebbeb6cbae,36.319767,2,2,,
3,Pointing,3_A.json,137e922c-0877-46af-a797-5a32df2edf5d,d18ebc26-8f16-4c0b-9a64-1dcd70da12f1,48.0620766,3,3,,
3,Pointing,3_A.json,7cbd6f03-54a0-426f-b4ea-d8e0ce58e276,3f94d255-e58e-47b3-bc0d-89fa2884d845,23.91353,1,2,,
3,Pointing,3_A.json,f548cabb-2a47-4399-a702-f76d5d1336df,732e02d2-7c0d-42fe-9616-48991386d028,22.462471,1,2,,
3,Pointing,3_A.json,e2dc0c9a-3e6f-40a4-b8c5-7289c1efe296,a964797d-eaee-4886-b6b5-7ef9e71d489f,22.88566,1,1,,
3,Pointing,3_A.json,8aeed698-e7ee-41ef-bfe7-56f37e2232ab,c37618fc-efc0-4665-b556-47df373aa28b,61.56123,4,3,,
3,Pointing,3_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,af424b7d-82ba-4e3d-a5b3-e025cedebc95,53.34839,3,4,,
3,Pointing,3_A.json,c87d383c-41db-4303-8615-9271bbf2465e,d3a0ba24-7743-47f8-8431-c97449e5b0fd,36.5518227,2,2,,
3,Pointing,3_A.json,81c1a60b-c8ac-4a16-b831-1df68863e61e,c7e33ed9-3878-4ca5-b2a5-2184d45b1b5b,40.434597,2,3,,
3,Pointing,3_A.json,fe0ef0b0-c647-4b3a-b2f6-68a75133a566,40bb0858-b9a3-4712-bc76-d50d3eb4e925,17.907917,1,1,,
4,Pointing,3_D.json,79dc7e7b-d1c7-4237-908d-f541b20406d4,622405c3-6bf4-4dd7-8e78-94688d236c2d,23.2668114,1,1,,
4,Pointing,3_D.json,09ff7f59-f6d6-4c54-9955-f1b4bfd11225,d64bc004-eb3d-4bf7-bc0a-e951d83c67ad,20.2059078,1,3,,
4,Pointing,3_D.json,5dde3eac-8ee6-4821-99d4-f6e4ae5f7bd2,282e6e3b-2675-4e72-9f74-fdd218e101e1,34.5857735,2,2,,
4,Pointing,3_D.json,bee10050-f98c-456a-a684-4435ee88ef00,df006988-e393-4c1e-87dd-f343d8048f64,45.4290237,3,3,,
4,Pointing,3_D.json,c78550a2-290e-4b94-98db-961c2110c668,bc31a13e-f0c1-47a3-8bb0-ecfb271a1b19,28.1743488,2,4,,
4,Pointing,3_D.json,b1e13b56-4030-40b3-a8c7-fbc4554e6c18,412b1329-d0b8-4e3a-9f1f-41953aac6daf,41.9554329,3,4,,
4,Pointing,3_D.json,2e919b0d-6d84-4641-a535-930a7ca6c8b7,afe6f2ff-8929-44e6-83e7-d1ce88c478d7,61.49721,3,3,,
4,Pointing,3_D.json,2d0b42ad-6703-463c-81b3-4ee4d0c8b347,6ed367f0-2b0c-4209-b7c0-ee7d1b2f0df8,18.3087273,1,1,,
4,Pointing,3_D.json,40573e58-0087-4bb3-9ed7-d18a24a35b78,bf8fd7b7-5e41-4762-88b6-1e311cdc24fc,38.57627,3,9,,
4,Pointing,3_D.json,7aeefa77-f398-4a26-b615-e50c4d05ba64,995e58eb-4f1b-4de2-89c0-a1c74b84a725,29.0460014,2,2,,
4,Pointing,3_D.json,fdf65cab-a9a0-4e5f-ac35-c3cff2196644,261170b1-0426-45fc-8d5d-c265059ed74c,22.9396076,1,4,,
4,Pointing,3_D.json,ae59cd40-20ff-4809-8cbb-87c7cc41665c,fcf0abfc-55c8-4c40-92b3-baa11e45adb4,35.8655472,2,4,,
4,Label,4_C.json,b0e9f035-c92f-4dc6-bd0a-a10b2941f902,dfde7486-8ddf-484c-bc5d-3a61bc0691ee,67.01313,2,1,,
4,Label,4_C.json,3bc363f5-3c91-4c51-8139-93034b21f3a9,0e7ed404-0296-4b76-851a-17f09920bb52,24.7190113,1,1,,
4,Label,4_C.json,4e23551b-4fd6-49d6-bc2b-c11836bf2a24,4caeea3f-cf5f-46ce-b590-b3373a1fa2f1,64.17912,1,2,,
4,Label,4_C.json,3d9e0045-08fb-4a50-b4e5-e4b24c3554c9,95fe80f6-183a-447c-b6f1-808b8c171645,39.43218,1,2,,
4,Label,4_C.json,fd995852-c28d-49e9-97b5-9774af3241c3,1ffd552e-21e1-479d-85ff-2327ffe0f739,148.858734,2,6,,
4,Label,4_C.json,e0153245-d5d9-449a-87f1-2a35d3239eef,cb320fd4-2ae4-43ad-9744-a77e7c500105,65.67649,1,6,,
4,Label,4_C.json,7612d934-759d-4a55-9a58-ef65940b7162,dbd6a77f-61b3-4eed-af06-64b05deb1c46,45.9068756,1,3,,
4,Label,4_C.json,04f5e376-2845-485a-8cb1-c38e3858ff8a,3f19d09b-abfb-4a01-a600-8273a3d9b968,162.2383,2,4,,
4,Label,4_C.json,b594ae95-d981-4868-ae48-3f63eb87087a,b01d23d9-943b-4c6b-9a0a-18c793df5057,83.76952,2,4,,
4,Label,4_C.json,e81806f6-a4f2-4336-b77b-3407e101bc18,e73dc1e7-8ca1-463d-839a-e101da69cf79,133.487869,2,3,,
4,Label,4_C.json,ff4748e2-cd97-45bb-bf2c-e5c9c33f78ac,bc149439-1993-46cc-8d48-19f5f9c5e8f2,43.7238426,1,3,,
4,Label,4_C.json,1ff814e6-7f85-4e81-ad9f-9aababb20e6d,3fc56ad1-476a-4084-94b8-3f04675f7192,137.567688,1,4,,
4,P+SR,2_B.json,2a7b8c63-3775-4bbf-8841-7976b4ccf32f,2d33b1c5-6c35-4b67-a77b-06759203ea15,123.229881,3,4,,
4,P+SR,2_B.json,cd873fbb-fcc1-43bd-8f04-bb3b2d716af4,d2d76e7e-992e-4119-8884-34f1ddd6ff0e,81.7249451,1,6,,
4,P+SR,2_B.json,9e93766e-b621-4d6e-9927-173ac982bf3a,95296d3a-beb4-4f87-b29f-c3c52ed0a792,45.2496262,1,2,,
4,P+SR,2_B.json,386be10f-0686-4118-928d-b57f06593b2f,3052607c-d30b-4761-8b48-24a9804bee5a,57.2065735,1,3,,
4,P+SR,2_B.json,b3a3afee-32b8-4986-b9e8-16227e2c7bd9,6f46c820-6d92-4378-a32c-5e810ffa9451,21.3586121,1,1,,
4,P+SR,2_B.json,4fd86244-384f-4a69-adc8-6fd13c16422c,f59e686d-9223-463b-ae7e-f7f0aa64ac38,39.1467323,1,3,,
4,P+SR,2_B.json,95479aa7-9c98-49e4-817e-727302518dae,33c7be76-d3c6-437c-9e7d-e54ed7479bd9,23.217,1,3,,
4,P+SR,2_B.json,1a84f2f7-1739-41af-94ae-9a3c6677e61d,8e1c8963-b7f2-4974-b74b-abf307278243,28.714901,1,3,,
4,P+SR,2_B.json,25c3ccdb-26c7-4109-bcfe-730434f9caa9,65604746-11a3-43cf-b3fb-33c26cd3c970,21.5724888,1,2,,
4,P+SR,2_B.json,19e8d0a8-02bf-4644-9732-e4190e13825e,eb1b1fab-f086-400e-a308-5070b3c86d31,45.3812523,2,4,,
4,P+SR,2_B.json,fcee09b7-efa4-4e87-956e-553ee7bb3648,e4f5df6b-039a-411b-9223-11ef1567856d,23.968401,1,2,,
4,P+SR,2_B.json,4f145d76-f69f-4547-90a7-56281733ca5b,23eb1368-0807-4ebc-ae29-326e23af28af,22.83236,1,2,,
4,SR,1_A.json,2369c5c0-c4bb-4308-a9cd-05a64a69f91a,63205b69-2f35-4be5-b9cb-79f8fcc62f91,94.82124,6,6,,
4,SR,1_A.json,d58fe3c1-28a0-4e49-9e2f-e72569f6e61e,046e30a9-fee7-45fe-be93-83b281671db1,61.8121872,4,4,,
4,SR,1_A.json,0ebd3226-6abe-4b54-8d2f-6c4c8adc1978,e72a6459-bcb0-4c29-9163-7b33fc411eb8,94.7528152,2,2,,
